id,trade_id,target,source,order_date,orderYrEst,quantity,delivery_date,designation,description,category,source_lat,source_lng,target_lat,target_lng
312170,31295,Italy,Sweden,2003-01-01 00:00:00+00:00,False,112.0,2008-01-01 00:00:00+00:00,BV-206S,APC,Armoured vehicles,63.44287614193311,16.85012288197351,42.9206605535352,12.077565961079117
314138,31296,Estonia,France,2007-01-01 00:00:00+00:00,False,100.0,2010-01-01 00:00:00+00:00,Mistral SAM,portable SAM,Missiles,44.349371111968665,-1.3285559119656076,58.65569385333093,25.82199120115973
230800,31300,Algeria,Russia,2000-01-01 00:00:00+00:00,False,22.0,2005-01-01 00:00:00+00:00,Su-24,bomber aircraft,Aircraft,64.77465657002523,98.10510651767648,28.45259627429247,2.596583168800451
230576,31302,Northern Alliance (Afghanistan)*,Russia,2000-01-01 00:00:00+00:00,False,10.0,2001-01-01 00:00:00+00:00,Mi-17,transport helicopter,Aircraft,64.77465657002523,98.10510651767648,,
299978,31304,Sweden,Switzerland,2000-01-01 00:00:00+00:00,False,5.0,2002-01-01 00:00:00+00:00,Piranha-3-10 -,APC,Armoured vehicles,46.79753210964585,8.119441640307938,63.44287614193311,16.85012288197351
299980,31305,Mexico,Canada,2000-01-01 00:00:00+00:00,False,1.0,2002-01-01 00:00:00+00:00,Dash-8,transport aircraft,Aircraft,45.5587577,-74.0240021,24.180597486363876,-102.7580556684226
257087,31306,Oman,United Kingdom,2000-01-01 00:00:00+00:00,False,88.0,2003-01-01 00:00:00+00:00,Piranha -,APC,Armoured vehicles,54.10280200875406,-2.9029433297645,20.654420309979916,56.1136227406876
257091,31307,Netherlands,Germany,2002-01-01 00:00:00+00:00,False,57.0,2010-01-01 00:00:00+00:00,PzH-2000 155mm,self-propelled gun,Artillery,51.247366088569144,10.29806784711105,52.31236663898826,5.516261609879506
306787,31325,Philippines,Israel,2020-01-01 00:00:00+00:00,True,18.0,,Sabrah ASCOD -,tank,Armoured vehicles,31.50086722549515,35.00588702900374,11.84298275761646,122.8846890593164
238323,31334,Australia,France,2005-01-01 00:00:00+00:00,False,12.0,2010-01-01 00:00:00+00:00,NH-90 TTH,transport helicopter,Aircraft,44.349371111968665,-1.3285559119656076,-26.234938747067027,134.61771009288262
300006,31335,Australia,United States,2003-01-01 00:00:00+00:00,False,676.0,2007-01-01 00:00:00+00:00,Javelin ATM,anti-tank missile,Missiles,38.8936506,-77.1706298,-26.234938747067027,134.61771009288262
249744,31339,Australia,United States,2003-01-01 00:00:00+00:00,True,150.0,2011-01-01 00:00:00+00:00,Mk-48 ADCAP,anti-ship/ASW torpedo,Missiles,38.8936506,-77.1706298,-26.234938747067027,134.61771009288262
310109,31340,Australia,United States,2020-01-01 00:00:00+00:00,True,6.0,,MQ-4,UAV,Aircraft,38.8936506,-77.1706298,-26.234938747067027,134.61771009288262
300019,31360,Turkiye,France,2000-01-01 00:00:00+00:00,False,6.0,2002-01-01 00:00:00+00:00,Orves,corvette,Ships,44.349371111968665,-1.3285559119656076,39.11209749790621,35.1160592002762
300022,31361,Turkiye,France,2000-01-01 00:00:00+00:00,True,25.0,2002-01-01 00:00:00+00:00,Exocet-38,anti-ship missile,Missiles,44.349371111968665,-1.3285559119656076,39.11209749790621,35.1160592002762
300024,31368,Malaysia,Russia,2002-01-01 00:00:00+00:00,False,382.0,2002-01-01 00:00:00+00:00,Igla-1,portable SAM,Missiles,64.77465657002523,98.10510651767648,3.7295287380839697,109.69877436890674
245134,31369,United Wa State (Myanmar)*,unknown supplier(s),2000-01-01 00:00:00+00:00,True,25.0,2001-01-01 00:00:00+00:00,HN-5,portable SAM,Missiles,,,,
234673,31370,Greece,Germany,2000-01-01 00:00:00+00:00,False,54.0,2006-01-01 00:00:00+00:00,ASRAD,mobile SAM system,Air defence systems,51.247366088569144,10.29806784711105,39.12439787490408,22.72053166482316
247953,31372,Egypt,United States,2005-01-01 00:00:00+00:00,False,139.0,2015-01-01 00:00:00+00:00,RIM-116A RAM,SAM,Missiles,38.8936506,-77.1706298,26.60710762082199,29.836079561871784
300037,31373,Egypt,Netherlands,2006-01-01 00:00:00+00:00,True,3.0,2015-01-01 00:00:00+00:00,STING,fire control radar,Sensors,52.31236663898826,5.516261609879506,26.60710762082199,29.836079561871784
300040,31374,Egypt,France,2006-01-01 00:00:00+00:00,True,3.0,2015-01-01 00:00:00+00:00,MRR-3D,air search radar,Sensors,44.349371111968665,-1.3285559119656076,26.60710762082199,29.836079561871784
261125,31376,Poland,United States,2004-01-01 00:00:00+00:00,True,5.0,2012-01-01 00:00:00+00:00,C-130E Hercules,transport aircraft,Aircraft,38.8936506,-77.1706298,52.21125056868454,19.294992434264316
234255,31394,India,Russia,2001-01-01 00:00:00+00:00,False,2250.0,2003-01-01 00:00:00+00:00,Igla,portable SAM,Missiles,64.77465657002523,98.10510651767648,23.25453653614229,79.61203967713585
236411,31399,Venezuela,Russia,2009-01-01 00:00:00+00:00,False,150.0,2013-01-01 00:00:00+00:00,9M83M,SAM,Missiles,64.77465657002523,98.10510651767648,7.181062635247108,-66.16927478446122
300051,31405,India,Russia,2000-01-01 00:00:00+00:00,True,1500.0,2004-01-01 00:00:00+00:00,Vikhr-AT,anti-tank missile,Missiles,64.77465657002523,98.10510651767648,23.25453653614229,79.61203967713585
248930,31413,Canada,United States,2001-01-01 00:00:00+00:00,False,200.0,2012-01-01 00:00:00+00:00,ESSM,SAM,Missiles,38.8936506,-77.1706298,45.5587577,-74.0240021
243572,31418,Indonesia,South Korea,2001-01-01 00:00:00+00:00,False,7.0,2005-01-01 00:00:00+00:00,KT-1 -,trainer aircraft,Aircraft,36.44764247581033,127.82258754359064,-2.2341369820788897,117.4318266609068
246085,31422,Sweden,United States,2000-01-01 00:00:00+00:00,False,1.0,2000-01-01 00:00:00+00:00,Gulfstream-4,light transport aircraft,Aircraft,38.8936506,-77.1706298,63.44287614193311,16.85012288197351
300068,31424,Sri Lanka,Russia,2001-01-01 00:00:00+00:00,True,36.0,2001-01-01 00:00:00+00:00,BMP-2,IFV,Armoured vehicles,64.77465657002523,98.10510651767648,7.70357628890974,80.66695953421915
266961,31425,Singapore,France,2014-01-01 00:00:00+00:00,False,6.0,2020-01-01 00:00:00+00:00,A-330 MRTT -,tanker/transport aircraft,Aircraft,44.349371111968665,-1.3285559119656076,,
300055,31429,Romania,United States,2000-01-01 00:00:00+00:00,False,5.0,2001-01-01 00:00:00+00:00,Shadow-600,UAV,Aircraft,38.8936506,-77.1706298,45.89192791152659,24.93776373994379
300057,31430,Chile,Israel,2001-01-01 00:00:00+00:00,True,80.0,2002-01-01 00:00:00+00:00,Python-4,BVRAAM,Missiles,31.50086722549515,35.00588702900374,-41.71851146074132,-71.6665886777825
299323,31433,Chile,United States,2009-01-01 00:00:00+00:00,True,3.0,2012-01-01 00:00:00+00:00,KC-135,tanker/transport aircraft,Aircraft,38.8936506,-77.1706298,-41.71851146074132,-71.6665886777825
306659,31435,Pakistan,China,2021-01-01 00:00:00+00:00,False,36.0,,J-10C,FGA aircraft,Aircraft,37.59429811123865,104.2092712875572,30.149461884688986,69.50702434668376
256741,31436,South Korea,United States,2000-01-01 00:00:00+00:00,False,4.0,2002-01-01 00:00:00+00:00,TPS-77,air search radar,Sensors,38.8936506,-77.1706298,36.44764247581033,127.82258754359064
300070,31444,Estonia,Germany,2003-01-01 00:00:00+00:00,True,200.0,2004-01-01 00:00:00+00:00,MILAN,anti-tank missile,Missiles,51.247366088569144,10.29806784711105,58.65569385333093,25.82199120115973
300060,31445,Taiwan,United States,2003-01-01 00:00:00+00:00,True,4.0,2006-01-01 00:00:00+00:00,Kidd,destroyer,Ships,38.8936506,-77.1706298,23.74810206396737,120.97610832151916
256865,31453,United Kingdom,Netherlands,2000-01-01 00:00:00+00:00,False,2.0,2007-01-01 00:00:00+00:00,Enforcer -,AALS,Ships,52.31236663898826,5.516261609879506,54.10280200875406,-2.9029433297645
238153,31455,Norway,United States,2000-01-01 00:00:00+00:00,True,175.0,2013-01-01 00:00:00+00:00,ESSM,SAM,Missiles,38.8936506,-77.1706298,59.8422334,10.6813708
300077,31456,Mexico,United States,2000-01-01 00:00:00+00:00,False,2.0,2000-01-01 00:00:00+00:00,R-22,light helicopter,Aircraft,38.8936506,-77.1706298,24.180597486363876,-102.7580556684226
300079,31457,Mexico,United States,2000-01-01 00:00:00+00:00,False,1.0,2000-01-01 00:00:00+00:00,R-44,light helicopter,Aircraft,38.8936506,-77.1706298,24.180597486363876,-102.7580556684226
261132,31458,Trinidad and Tobago,United States,2000-01-01 00:00:00+00:00,False,2.0,2001-01-01 00:00:00+00:00,PA-31,light transport aircraft,Aircraft,38.8936506,-77.1706298,10.428508331137888,-61.33031308969769
300087,31463,Chile,Netherlands,2005-01-01 00:00:00+00:00,False,18.0,2007-01-01 00:00:00+00:00,F-16C,FGA aircraft,Aircraft,52.31236663898826,5.516261609879506,-41.71851146074132,-71.6665886777825
264931,31464,Japan,United Kingdom,2003-01-01 00:00:00+00:00,False,14.0,,AW-101,transport helicopter,Aircraft,54.10280200875406,-2.9029433297645,37.96887619650453,138.2482523345312
237098,31465,India,Israel,2004-01-01 00:00:00+00:00,True,2.0,2005-01-01 00:00:00+00:00,Barak-1 SAMS,naval SAM system,Naval weapons,31.50086722549515,35.00588702900374,23.25453653614229,79.61203967713585
261141,31472,Greece,United States,2000-01-01 00:00:00+00:00,True,100.0,2002-01-01 00:00:00+00:00,AIM-7M,BVRAAM,Missiles,38.8936506,-77.1706298,39.12439787490408,22.72053166482316
300090,31476,Greece,Russia,2000-01-01 00:00:00+00:00,True,250.0,2002-01-01 00:00:00+00:00,9M338,SAM,Missiles,64.77465657002523,98.10510651767648,39.12439787490408,22.72053166482316
256914,31500,Switzerland,United Kingdom,2002-01-01 00:00:00+00:00,True,2000.0,2007-01-01 00:00:00+00:00,Rapier-2,SAM,Missiles,54.10280200875406,-2.9029433297645,46.79753210964585,8.119441640307938
299829,31505,Czechia,Ukraine,2000-01-01 00:00:00+00:00,False,10.0,2000-01-01 00:00:00+00:00,Kokon,anti-tank missile,Missiles,49.21525509612321,31.19776005188007,49.785076894404064,15.330424044073988
299905,31506,Czechia,Bulgaria,2000-01-01 00:00:00+00:00,False,10.0,2000-01-01 00:00:00+00:00,Kokon,anti-tank missile,Missiles,42.76543274289596,25.19870236591816,49.785076894404064,15.330424044073988
240852,31518,Singapore,United States,2005-01-01 00:00:00+00:00,False,6.0,2010-01-01 00:00:00+00:00,SH-60B,ASW helicopter,Aircraft,38.8936506,-77.1706298,,
310659,31525,Poland,France,2002-01-01 00:00:00+00:00,True,150.0,2012-01-01 00:00:00+00:00,MU-90 IMPACT,ASW torpedo,Missiles,44.349371111968665,-1.3285559119656076,52.21125056868454,19.294992434264316
266861,31528,Sri Lanka,Ukraine,2000-01-01 00:00:00+00:00,False,7.0,2001-01-01 00:00:00+00:00,Mi-24P,combat helicopter,Aircraft,49.21525509612321,31.19776005188007,7.70357628890974,80.66695953421915
231422,31529,Sri Lanka,Ukraine,2000-01-01 00:00:00+00:00,False,3.0,2000-01-01 00:00:00+00:00,MiG-27,FGA aircraft,Aircraft,49.21525509612321,31.19776005188007,7.70357628890974,80.66695953421915
300131,31530,Indonesia,Russia,2002-01-01 00:00:00+00:00,True,4.0,2004-01-01 00:00:00+00:00,Mi-17,transport helicopter,Aircraft,64.77465657002523,98.10510651767648,-2.2341369820788897,117.4318266609068
300133,31531,Indonesia,Russia,2002-01-01 00:00:00+00:00,False,2.0,2003-01-01 00:00:00+00:00,Mi-2,light helicopter,Aircraft,64.77465657002523,98.10510651767648,-2.2341369820788897,117.4318266609068
300126,31532,DR Congo,unknown supplier(s),2000-01-01 00:00:00+00:00,True,1.0,2001-01-01 00:00:00+00:00,Mi-26,transport helicopter,Aircraft,,,-2.877120204248928,23.586578753809835
300138,31534,Dominican Republic,Spain,2000-01-01 00:00:00+00:00,False,1.0,2000-01-01 00:00:00+00:00,C-212,transport aircraft,Aircraft,40.43416182812459,-3.614562787786784,18.88656126035455,-70.46256292260654
236932,31549,India,Israel,2000-01-01 00:00:00+00:00,False,200.0,2004-01-01 00:00:00+00:00,Barak-1,SAM,Missiles,31.50086722549515,35.00588702900374,23.25453653614229,79.61203967713585
316101,31554,Estonia,France,2009-01-01 00:00:00+00:00,False,2.0,2015-01-01 00:00:00+00:00,Ground Master-400,air search radar,Sensors,44.349371111968665,-1.3285559119656076,58.65569385333093,25.82199120115973
300147,31555,Latvia,United States,2001-01-01 00:00:00+00:00,False,1.0,2003-01-01 00:00:00+00:00,TPS-77,air search radar,Sensors,38.8936506,-77.1706298,56.816621411460275,24.829244620312295
300152,31556,Lithuania,Germany,2002-01-01 00:00:00+00:00,False,3.0,2004-01-01 00:00:00+00:00,TRML-3D,air search radar,Sensors,51.247366088569144,10.29806784711105,55.298287458474455,23.87660941882498
311172,31557,Taiwan,United States,2001-01-01 00:00:00+00:00,False,71.0,2002-01-01 00:00:00+00:00,Harpoon Block-1,anti-ship missile,Missiles,38.8936506,-77.1706298,23.74810206396737,120.97610832151916
240379,31558,Taiwan,United States,2018-01-01 00:00:00+00:00,False,28.0,,Mk-48 ADCAP,anti-ship/ASW torpedo,Missiles,38.8936506,-77.1706298,23.74810206396737,120.97610832151916
243582,31575,Sweden,Italy,2001-01-01 00:00:00+00:00,False,20.0,2009-01-01 00:00:00+00:00,A-109K,light helicopter,Aircraft,42.9206605535352,12.077565961079117,63.44287614193311,16.85012288197351
266866,31582,Poland,Sweden,2006-01-01 00:00:00+00:00,False,36.0,2013-01-01 00:00:00+00:00,RBS-15-3,anti-ship/land-attack missile,Missiles,63.44287614193311,16.85012288197351,52.21125056868454,19.294992434264316
238280,31583,Finland,Sweden,2001-01-01 00:00:00+00:00,False,40.0,2006-01-01 00:00:00+00:00,RBS-15-3,anti-ship/land-attack missile,Missiles,63.44287614193311,16.85012288197351,64.91943777437805,26.241877973434107
245136,31584,Sri Lanka,Russia,2012-01-01 00:00:00+00:00,True,3.0,2013-01-01 00:00:00+00:00,Mi-17,transport helicopter,Aircraft,64.77465657002523,98.10510651767648,7.70357628890974,80.66695953421915
238254,31644,Saudi Arabia,Canada,2014-01-01 00:00:00+00:00,False,385.0,2023-01-01 00:00:00+00:00,LAV-700 APC -,APC,Armoured vehicles,45.5587577,-74.0240021,24.281956452869768,44.45043050055469
239556,31645,Bolivia,Argentina,2006-01-01 00:00:00+00:00,False,37.0,2006-01-01 00:00:00+00:00,M-3 Half-track,APC,Armoured vehicles,-36.71522533414283,-65.4202067877747,-16.79760006700316,-64.63540703450808
309550,31687,Canada,United States,2022-01-01 00:00:00+00:00,True,88.0,,F-35A,FGA aircraft,Aircraft,38.8936506,-77.1706298,45.5587577,-74.0240021
300248,31692,Pakistan,Turkiye,2006-01-01 00:00:00+00:00,False,2.0,2008-01-01 00:00:00+00:00,MRTP-33 FAC -,FAC,Ships,39.11209749790621,35.1160592002762,30.149461884688986,69.50702434668376
300257,31699,Saudi Arabia,Italy,2001-01-01 00:00:00+00:00,False,16.0,2002-01-01 00:00:00+00:00,Bell-412,helicopter,Aircraft,42.9206605535352,12.077565961079117,24.281956452869768,44.45043050055469
240780,31702,Armenia,Slovakia,2004-01-01 00:00:00+00:00,False,10.0,2004-01-01 00:00:00+00:00,Su-25,ground attack aircraft,Aircraft,48.73148694673027,19.51301402941404,40.22485560363159,44.99534273234205
300272,31708,Venezuela,United States,2001-01-01 00:00:00+00:00,True,3.0,2003-01-01 00:00:00+00:00,Bell-412,helicopter,Aircraft,38.8936506,-77.1706298,7.181062635247108,-66.16927478446122
266875,31710,Venezuela,Spain,2005-01-01 00:00:00+00:00,False,4.0,2012-01-01 00:00:00+00:00,POVZEE -,OPV,Ships,40.43416182812459,-3.614562787786784,7.181062635247108,-66.16927478446122
300259,31717,United Kingdom,United States,2001-01-01 00:00:00+00:00,False,336.0,2004-01-01 00:00:00+00:00,Stinger,portable SAM,Missiles,38.8936506,-77.1706298,54.10280200875406,-2.9029433297645
231441,31719,Zimbabwe,Ukraine,2000-01-01 00:00:00+00:00,True,1.0,2001-01-01 00:00:00+00:00,An-12,transport aircraft,Aircraft,49.21525509612321,31.19776005188007,-18.930074360228584,29.788426350418867
307117,31722,Turkiye,Spain,2015-01-01 00:00:00+00:00,False,1.0,2023-01-01 00:00:00+00:00,BPE -,AALS,Ships,40.43416182812459,-3.614562787786784,39.11209749790621,35.1160592002762
229689,31729,Taiwan,United States,2010-01-01 00:00:00+00:00,True,30.0,2014-01-01 00:00:00+00:00,AH-64E Apache,combat helicopter,Aircraft,38.8936506,-77.1706298,23.74810206396737,120.97610832151916
240394,31731,Taiwan,United States,2003-01-01 00:00:00+00:00,False,54.0,2006-01-01 00:00:00+00:00,AAV-7A1,APC,Armoured vehicles,38.8936506,-77.1706298,23.74810206396737,120.97610832151916
300274,31732,Trinidad and Tobago,United Kingdom,2000-01-01 00:00:00+00:00,False,1.0,2000-01-01 00:00:00+00:00,Island OPV,OPV,Ships,54.10280200875406,-2.9029433297645,10.428508331137888,-61.33031308969769
251119,31733,Thailand,China,2002-01-01 00:00:00+00:00,False,2.0,2006-01-01 00:00:00+00:00,Pattani -,OPV,Ships,37.59429811123865,104.2092712875572,15.086950068964573,101.0075524581199
250615,31736,Singapore,United States,2020-01-01 00:00:00+00:00,True,4.0,,F-35B,FGA aircraft,Aircraft,38.8936506,-77.1706298,,
239700,31738,Poland,Norway,2002-01-01 00:00:00+00:00,False,4.0,2004-01-01 00:00:00+00:00,Type-207,submarine,Ships,59.8422334,10.6813708,52.21125056868454,19.294992434264316
241204,31746,Indonesia,Singapore,2001-01-01 00:00:00+00:00,True,19.0,2002-01-01 00:00:00+00:00,SF-260,trainer aircraft,Aircraft,,,-2.2341369820788897,117.4318266609068
300279,31747,Indonesia,Czechia,2002-01-01 00:00:00+00:00,True,6.0,2004-01-01 00:00:00+00:00,RM-70 122mm,self-propelled MRL,Artillery,49.785076894404064,15.330424044073988,-2.2341369820788897,117.4318266609068
257011,31749,Israel,United States,2010-01-01 00:00:00+00:00,False,19.0,2019-01-01 00:00:00+00:00,F-35A,FGA aircraft,Aircraft,38.8936506,-77.1706298,31.50086722549515,35.00588702900374
248674,31750,Ireland,United Kingdom,2010-01-01 00:00:00+00:00,False,2.0,2015-01-01 00:00:00+00:00,PV-90 -,OPV,Ships,54.10280200875406,-2.9029433297645,53.202576892832745,-8.008226901055165
229539,31751,Israel,Italy,2012-01-01 00:00:00+00:00,False,30.0,2016-01-01 00:00:00+00:00,M-346 Master -,trainer/combat aircraft,Aircraft,42.9206605535352,12.077565961079117,31.50086722549515,35.00588702900374
250796,31752,Israel,United States,2001-01-01 00:00:00+00:00,False,3.0,2007-01-01 00:00:00+00:00,Gulfstream-5,light transport aircraft,Aircraft,38.8936506,-77.1706298,31.50086722549515,35.00588702900374
300282,31753,Israel,Germany,2002-01-01 00:00:00+00:00,False,17.0,2003-01-01 00:00:00+00:00,G-120,trainer aircraft,Aircraft,51.247366088569144,10.29806784711105,31.50086722549515,35.00588702900374
306609,31755,Italy,United States,2006-01-01 00:00:00+00:00,True,60.0,,F-35A,FGA aircraft,Aircraft,38.8936506,-77.1706298,42.9206605535352,12.077565961079117
257163,31756,Italy,United States,2002-01-01 00:00:00+00:00,False,4.0,2012-01-01 00:00:00+00:00,KC-767 -,tanker/transport aircraft,Aircraft,38.8936506,-77.1706298,42.9206605535352,12.077565961079117
300276,31760,Argentina,United States,2001-01-01 00:00:00+00:00,True,200.0,2003-01-01 00:00:00+00:00,AIM-9L,SRAAM,Missiles,38.8936506,-77.1706298,-36.71522533414283,-65.4202067877747
300285,31770,Oman,France,2007-01-01 00:00:00+00:00,False,2.0,2009-01-01 00:00:00+00:00,A-321,transport aircraft,Aircraft,44.349371111968665,-1.3285559119656076,20.654420309979916,56.1136227406876
238378,31772,New Zealand,Australia,2004-01-01 00:00:00+00:00,False,2.0,2010-01-01 00:00:00+00:00,Tenix-1600 -,OPV,Ships,-26.234938747067027,134.61771009288262,-41.8877305842931,172.5756178446778
300297,31773,New Zealand,Netherlands,2004-01-01 00:00:00+00:00,False,1.0,2007-01-01 00:00:00+00:00,MRV -,AALS,Ships,52.31236663898826,5.516261609879506,-41.8877305842931,172.5756178446778
300293,31774,United States,New Zealand,2012-01-01 00:00:00+00:00,False,8.0,2012-01-01 00:00:00+00:00,A-4NZ,FGA aircraft,Aircraft,-41.8877305842931,172.5756178446778,38.8936506,-77.1706298
261149,31775,Mali,China,2000-01-01 00:00:00+00:00,True,2.0,2000-01-01 00:00:00+00:00,AS-565,helicopter,Aircraft,37.59429811123865,104.2092712875572,17.368265015871792,-3.5176701876462184
261151,31777,Latvia,Sweden,2000-01-01 00:00:00+00:00,True,1.0,2001-01-01 00:00:00+00:00,Giraffe-40,air search radar,Sensors,63.44287614193311,16.85012288197351,56.816621411460275,24.829244620312295
261153,31778,Lithuania,Sweden,2000-01-01 00:00:00+00:00,True,1.0,2001-01-01 00:00:00+00:00,Giraffe-40,air search radar,Sensors,63.44287614193311,16.85012288197351,55.298287458474455,23.87660941882498
300290,31780,South Korea,Russia,2002-01-01 00:00:00+00:00,False,7.0,2005-01-01 00:00:00+00:00,Ka-32,transport helicopter,Aircraft,64.77465657002523,98.10510651767648,36.44764247581033,127.82258754359064
247711,31785,Iran,Russia,2005-01-01 00:00:00+00:00,False,29.0,2007-01-01 00:00:00+00:00,Tor-M,mobile SAM system,Air defence systems,64.77465657002523,98.10510651767648,32.7130414643611,54.20159475117713
242579,31786,India,Russia,2004-01-01 00:00:00+00:00,True,1.0,2012-01-01 00:00:00+00:00,Project-971I,nuclear submarine,Ships,64.77465657002523,98.10510651767648,23.25453653614229,79.61203967713585
300299,31788,Chile,France,2001-01-01 00:00:00+00:00,False,4.0,2006-01-01 00:00:00+00:00,AS-350,light helicopter,Aircraft,44.349371111968665,-1.3285559119656076,-41.71851146074132,-71.6665886777825
300306,31789,Chile,Brazil,2008-01-01 00:00:00+00:00,False,12.0,2010-01-01 00:00:00+00:00,EMB-314 -,trainer/combat aircraft,Aircraft,-11.216050418753612,-52.990578513674336,-41.71851146074132,-71.6665886777825
300309,31793,India,South Africa,2000-01-01 00:00:00+00:00,False,75.0,2001-01-01 00:00:00+00:00,Casspir,APC,Armoured vehicles,-29.071407764527837,24.993023113008935,23.25453653614229,79.61203967713585
300311,31794,Nigeria,Italy,2000-01-01 00:00:00+00:00,True,2.0,2001-01-01 00:00:00+00:00,A-109K,light helicopter,Aircraft,42.9206605535352,12.077565961079117,9.571643596210182,7.999781543559027
300315,31799,United States,Israel,2000-01-01 00:00:00+00:00,False,10.0,2001-01-01 00:00:00+00:00,A-4M Skyhawk-2,FGA aircraft,Aircraft,31.50086722549515,35.00588702900374,38.8936506,-77.1706298
237219,31800,UAE,Italy,2009-01-01 00:00:00+00:00,False,1.0,2013-01-01 00:00:00+00:00,Abu Dhabi -,frigate,Ships,42.9206605535352,12.077565961079117,23.875788010111567,54.21089357802459
257166,31801,Spain,United Kingdom,2001-01-01 00:00:00+00:00,False,2.0,2005-01-01 00:00:00+00:00,Sandown,minehunter,Ships,54.10280200875406,-2.9029433297645,40.43416182812459,-3.614562787786784
307761,31802,Turkiye,Germany,2011-01-01 00:00:00+00:00,False,6.0,,Type-214,submarine,Ships,51.247366088569144,10.29806784711105,39.11209749790621,35.1160592002762
249324,31805,India,Israel,2000-01-01 00:00:00+00:00,True,11.0,2010-01-01 00:00:00+00:00,M-2022,MP aircraft radar,Sensors,31.50086722549515,35.00588702900374,23.25453653614229,79.61203967713585
229931,31807,Paraguay,Taiwan,2001-01-01 00:00:00+00:00,False,6.0,2001-01-01 00:00:00+00:00,UH-1H,helicopter,Aircraft,23.74810206396737,120.97610832151916,-23.297917832810157,-58.36525516338344
238763,31810,North Macedonia,Ukraine,2000-01-01 00:00:00+00:00,True,12.0,2001-01-01 00:00:00+00:00,Mi-24V,combat helicopter,Aircraft,49.21525509612321,31.19776005188007,41.608870223186415,21.698747737704423
300329,31812,France,Sweden,2001-01-01 00:00:00+00:00,False,4.0,2004-01-01 00:00:00+00:00,Giraffe-AMB,air search radar,Sensors,63.44287614193311,16.85012288197351,44.349371111968665,-1.3285559119656076
236425,31815,Hungary,Italy,2002-01-01 00:00:00+00:00,False,3.0,2007-01-01 00:00:00+00:00,RAT-31DL,air search radar,Sensors,42.9206605535352,12.077565961079117,47.21172389736647,19.364954465484
236413,31816,Czechia,Italy,2002-01-01 00:00:00+00:00,False,2.0,2006-01-01 00:00:00+00:00,RAT-31DL,air search radar,Sensors,42.9206605535352,12.077565961079117,49.785076894404064,15.330424044073988
300332,31817,Greece,United States,2002-01-01 00:00:00+00:00,False,2.0,2003-01-01 00:00:00+00:00,C-130H Hercules,transport aircraft,Aircraft,38.8936506,-77.1706298,39.12439787490408,22.72053166482316
300334,31819,Chile,Israel,2001-01-01 00:00:00+00:00,True,60.0,2003-01-01 00:00:00+00:00,Derby,BVRAAM,Missiles,31.50086722549515,35.00588702900374,-41.71851146074132,-71.6665886777825
300337,31820,Greece,Russia,2001-01-01 00:00:00+00:00,False,1100.0,2004-01-01 00:00:00+00:00,Kornet,anti-tank missile,Missiles,64.77465657002523,98.10510651767648,39.12439787490408,22.72053166482316
300295,31824,France,Spain,2001-01-01 00:00:00+00:00,True,2.0,2002-01-01 00:00:00+00:00,CN-235 -,transport aircraft,Aircraft,40.43416182812459,-3.614562787786784,44.349371111968665,-1.3285559119656076
300128,31827,Egypt,United States,2006-01-01 00:00:00+00:00,False,3.0,2015-01-01 00:00:00+00:00,Ambassador-4 -,corvette,Ships,38.8936506,-77.1706298,26.60710762082199,29.836079561871784
300327,31828,Djibouti,South Africa,2000-01-01 00:00:00+00:00,False,9.0,2000-01-01 00:00:00+00:00,Casspir,APC,Armoured vehicles,-29.071407764527837,24.993023113008935,11.774075121375644,42.49824974878699
239173,31829,Greece,Germany,2001-01-01 00:00:00+00:00,False,24.0,2004-01-01 00:00:00+00:00,PzH-2000 155mm,self-propelled gun,Artillery,51.247366088569144,10.29806784711105,39.12439787490408,22.72053166482316
300262,31831,Mexico,Sweden,2001-01-01 00:00:00+00:00,False,1.0,2004-01-01 00:00:00+00:00,Erieye,AEW radar,Sensors,63.44287614193311,16.85012288197351,24.180597486363876,-102.7580556684226
300303,31835,Brazil,United States,2001-01-01 00:00:00+00:00,False,10.0,2002-01-01 00:00:00+00:00,C-130H Hercules,transport aircraft,Aircraft,38.8936506,-77.1706298,-11.216050418753612,-52.990578513674336
300321,31837,Taiwan,United States,2002-01-01 00:00:00+00:00,False,11.0,2006-01-01 00:00:00+00:00,TPS-77,air search radar,Sensors,38.8936506,-77.1706298,23.74810206396737,120.97610832151916
300325,31838,Jordan,United States,2002-01-01 00:00:00+00:00,True,2.0,2004-01-01 00:00:00+00:00,TPS-77,air search radar,Sensors,38.8936506,-77.1706298,31.26277815019495,36.786588106199005
300313,31840,Greece,Netherlands,2001-01-01 00:00:00+00:00,False,10.0,2001-01-01 00:00:00+00:00,BPz-2,ARV,Armoured vehicles,52.31236663898826,5.516261609879506,39.12439787490408,22.72053166482316
300341,31842,France,Israel,2001-01-01 00:00:00+00:00,False,3.0,2007-01-01 00:00:00+00:00,Eagle UAV,UAV,Aircraft,31.50086722549515,35.00588702900374,44.349371111968665,-1.3285559119656076
257149,31847,India,Russia,2007-01-01 00:00:00+00:00,False,347.0,2012-01-01 00:00:00+00:00,T-90S,tank,Armoured vehicles,64.77465657002523,98.10510651767648,23.25453653614229,79.61203967713585
250319,31876,Philippines,Indonesia,2014-01-01 00:00:00+00:00,False,2.0,2017-01-01 00:00:00+00:00,LPD-122m -,AALS,Ships,-2.2341369820788897,117.4318266609068,11.84298275761646,122.8846890593164
